Building,Horizon_h,datetime,Model,actual_kwh,pred_kwh,abs_error_kwh,week_start,week_end,week_variance_kwh2
U05,8,2024-01-06 15:00:00,Persistence_1h,140.99999999996447,170.0000000000896,29.00000000012514,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 16:00:00,Persistence_1h,128.9999999998876,159.3333333333291,30.333333333441516,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 17:00:00,Persistence_1h,130.00000000009928,170.0000000000399,39.99999999994063,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 18:00:00,Persistence_1h,134.0000000000092,180.33333333332192,46.33333333331271,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 19:00:00,Persistence_1h,139.4999999998836,146.66666666666382,7.166666666780202,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 20:00:00,Persistence_1h,157.00000000002402,121.3333333332933,35.66666666673072,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 21:00:00,Persistence_1h,147.4999999999857,134.8333333334102,12.666666666575509,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 22:00:00,Persistence_1h,179.5000000000008,143.0000000000681,36.4999999999327,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 23:00:00,Persistence_1h,164.5000000001273,140.99999999996447,23.500000000162828,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 00:00:00,Persistence_1h,165.2499999998911,128.9999999998876,36.250000000003496,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 01:00:00,Persistence_1h,166.49999999997868,130.00000000009928,36.49999999987941,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 02:00:00,Persistence_1h,203.0000000000669,134.0000000000092,69.0000000000577,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 03:00:00,Persistence_1h,187.0000000000073,139.4999999998836,47.50000000012369,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 04:00:00,Persistence_1h,175.9999999998989,157.00000000002402,18.999999999874888,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 05:00:00,Persistence_1h,159.5000000000164,147.4999999999857,12.000000000030695,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 06:00:00,Persistence_1h,158.5000000000445,179.5000000000008,20.999999999956287,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 07:00:00,Persistence_1h,149.0000000000257,164.5000000001273,15.500000000101608,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 08:00:00,Persistence_1h,143.5000000000208,165.2499999998911,21.749999999870283,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 09:00:00,Persistence_1h,164.4166666666593,166.49999999997868,2.0833333333193877,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 10:00:00,Persistence_1h,192.0000000000259,203.0000000000669,11.000000000041013,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 11:00:00,Persistence_1h,144.6666666666622,187.0000000000073,42.33333333334511,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 12:00:00,Persistence_1h,119.6666666666201,175.9999999998989,56.3333333332788,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 13:00:00,Persistence_1h,124.6666666666262,159.5000000000164,34.8333333333902,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 14:00:00,Persistence_1h,135.66666666665918,158.5000000000445,22.833333333385326,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 15:00:00,Persistence_1h,135.00000000008862,149.0000000000257,13.999999999937074,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 16:00:00,Persistence_1h,131.9999999999872,143.5000000000208,11.500000000033594,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 17:00:00,Persistence_1h,130.6666666665945,164.4166666666593,33.7500000000648,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 18:00:00,Persistence_1h,140.333333333344,192.0000000000259,51.66666666668189,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 19:00:00,Persistence_1h,140.3333333333023,144.6666666666622,4.333333333359889,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 20:00:00,Persistence_1h,154.3333333334144,119.6666666666201,34.6666666667943,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 21:00:00,Persistence_1h,190.6666666666687,124.6666666666262,66.0000000000425,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 22:00:00,Persistence_1h,257.91666666666566,135.66666666665918,122.25000000000648,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-07 23:00:00,Persistence_1h,245.4166666666353,135.00000000008862,110.41666666654669,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 00:00:00,Persistence_1h,260.0000000000397,131.9999999999872,128.00000000005247,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 01:00:00,Persistence_1h,240.33333333337032,130.6666666665945,109.66666666677582,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 02:00:00,Persistence_1h,227.333333333255,140.333333333344,86.99999999991101,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 03:00:00,Persistence_1h,223.0000000000167,140.3333333333023,82.6666666667144,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 04:00:00,Persistence_1h,213.3333333333809,154.3333333334144,58.99999999996649,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 05:00:00,Persistence_1h,191.3333333333433,190.6666666666687,0.6666666666745868,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 06:00:00,Persistence_1h,169.3333333333875,257.91666666666566,88.58333333327818,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 07:00:00,Persistence_1h,173.6666666666257,245.4166666666353,71.7500000000096,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 08:00:00,Persistence_1h,179.6666666665629,260.0000000000397,80.33333333347679,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 09:00:00,Persistence_1h,168.33333333350788,240.33333333337032,71.99999999986244,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 10:00:00,Persistence_1h,155.6666666665309,227.333333333255,71.66666666672413,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 11:00:00,Persistence_1h,146.66666666670642,223.0000000000167,76.33333333331029,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 12:00:00,Persistence_1h,115.6666666667129,213.3333333333809,97.666666666668,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 13:00:00,Persistence_1h,106.3333333332856,191.3333333333433,85.0000000000577,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 14:00:00,Persistence_1h,86.33333333329051,169.3333333333875,83.00000000009697,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 15:00:00,Persistence_1h,55.0000000000778,173.6666666666257,118.66666666654791,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 16:00:00,Persistence_1h,60.333333333272,179.6666666665629,119.33333333329088,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 17:00:00,Persistence_1h,71.3333333333059,168.33333333350788,97.00000000020198,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 18:00:00,Persistence_1h,77.6666666666443,155.6666666665309,77.99999999988658,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 19:00:00,Persistence_1h,76.0000000000573,146.66666666670642,70.66666666664912,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 20:00:00,Persistence_1h,82.5000000000057,115.6666666667129,33.1666666667072,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 21:00:00,Persistence_1h,93.999999999963,106.3333333332856,12.3333333333226,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 22:00:00,Persistence_1h,102.75000000002251,86.33333333329051,16.416666666732,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-08 23:00:00,Persistence_1h,124.7499999999561,55.0000000000778,69.7499999998783,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 00:00:00,Persistence_1h,174.0000000001638,60.333333333272,113.66666666689179,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 01:00:00,Persistence_1h,176.99999999983172,71.3333333333059,105.66666666652581,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 02:00:00,Persistence_1h,193.5000000000402,77.6666666666443,115.83333333339588,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 03:00:00,Persistence_1h,188.0000000000024,76.0000000000573,111.99999999994509,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 04:00:00,Persistence_1h,174.0000000000385,82.5000000000057,91.50000000003281,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 05:00:00,Persistence_1h,162.0000000000381,93.999999999963,68.00000000007512,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 06:00:00,Persistence_1h,149.166666666626,102.75000000002251,46.416666666603504,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 07:00:00,Persistence_1h,154.3333333332732,124.7499999999561,29.5833333333171,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 08:00:00,Persistence_1h,152.5000000000469,174.0000000001638,21.5000000001169,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 09:00:00,Persistence_1h,142.8999999999751,176.99999999983172,34.09999999985661,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 10:00:00,Persistence_1h,136.0999999999146,193.5000000000402,57.4000000001256,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 11:00:00,Persistence_1h,115.9500000001356,188.0000000000024,72.04999999986678,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 12:00:00,Persistence_1h,85.00000000007279,174.0000000000385,88.99999999996572,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 13:00:00,Persistence_1h,74.2499999998944,162.0000000000381,87.75000000014371,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 14:00:00,Persistence_1h,66.7500000000078,149.166666666626,82.41666666661821,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 15:00:00,Persistence_1h,43.0000000000561,154.3333333332732,111.3333333332171,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 16:00:00,Persistence_1h,46.4999999999129,152.5000000000469,106.000000000134,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 17:00:00,Persistence_1h,53.9999999999443,142.8999999999751,88.90000000003081,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 18:00:00,Persistence_1h,54.500000000132296,136.0999999999146,81.59999999978228,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 19:00:00,Persistence_1h,59.9999999999951,115.9500000001356,55.950000000140506,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 20:00:00,Persistence_1h,64.4999999999189,85.00000000007279,20.50000000015389,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 21:00:00,Persistence_1h,67.9999999999987,74.2499999998944,6.249999999895692,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-09 22:00:00,Persistence_1h,82.66666666670899,66.7500000000078,15.91666666670119,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-02 23:00:00,Persistence_week,247.6666666667037,105.6666666667069,141.9999999999968,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 00:00:00,Persistence_week,329.3333333334001,156.6666666666512,172.6666666667489,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 01:00:00,Persistence_week,338.6666666666036,156.1666666666177,182.4999999999859,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 02:00:00,Persistence_week,351.9999999998875,161.66666666673902,190.3333333331485,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 03:00:00,Persistence_week,345.0000000001427,162.6666666666372,182.33333333350546,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 04:00:00,Persistence_week,330.9999999999062,158.3333333332923,172.6666666666139,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 05:00:00,Persistence_week,324.083333333351,155.8333333333328,168.2500000000182,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 06:00:00,Persistence_week,305.2500000000568,154.7500000001029,150.4999999999539,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 07:00:00,Persistence_week,293.33333333333303,157.2499999999088,136.08333333342424,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 08:00:00,Persistence_week,297.6666666667169,160.2500000000146,137.41666666670227,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 09:00:00,Persistence_week,285.3333333333152,163.638888888947,121.69444444436817,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 10:00:00,Persistence_week,264.16666666663417,165.7777777778228,98.38888888881138,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 11:00:00,Persistence_week,233.9999999999973,148.66666666662633,85.33333333337097,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 12:00:00,Persistence_week,172.3333333332934,106.1111111110525,66.22222222224092,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 13:00:00,Persistence_week,152.1666666666776,89.8888888888566,62.277777777821,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 14:00:00,Persistence_week,140.49999999997178,73.3333333334762,67.16666666649557,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 15:00:00,Persistence_week,134.3333333333269,61.3333333331764,73.0000000001505,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 16:00:00,Persistence_week,137.333333333415,55.6666666666849,81.6666666667301,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 17:00:00,Persistence_week,138.8333333334168,52.3333333333582,86.50000000005859,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 18:00:00,Persistence_week,145.4999999997941,54.6666666666979,90.83333333309622,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 19:00:00,Persistence_week,166.0000000000527,57.9999999999598,108.0000000000929,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 20:00:00,Persistence_week,162.0000000000763,60.666666666683895,101.33333333339242,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 21:00:00,Persistence_week,160.3333333332157,64.3333333332867,95.999999999929,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 22:00:00,Persistence_week,191.66666666674809,83.6666666666614,108.00000000008669,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 23:00:00,Persistence_week,246.9999999999391,102.1666666667036,144.8333333332355,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 00:00:00,Persistence_week,328.0000000000245,146.3333333334056,181.6666666666189,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 01:00:00,Persistence_week,335.9999999999923,152.6666666665406,183.33333333345172,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 02:00:00,Persistence_week,340.66666666672677,166.33333333342202,174.33333333330475,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 03:00:00,Persistence_week,340.333333333322,167.3333333333087,173.0000000000133,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 04:00:00,Persistence_week,330.9999999999657,167.3333333333557,163.66666666661,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 05:00:00,Persistence_week,307.9999999999758,160.9999999999685,147.00000000000728,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 06:00:00,Persistence_week,298.6666666666844,156.2499999999342,142.41666666675022,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 07:00:00,Persistence_week,276.9999999999679,154.2500000000402,122.7499999999277,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 08:00:00,Persistence_week,282.3333333333811,151.33333333334681,131.0000000000343,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 09:00:00,Persistence_week,271.6666666666096,150.3333333333678,121.33333333324182,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 10:00:00,Persistence_week,249.3333333333964,150.6666666666589,98.66666666673751,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 11:00:00,Persistence_week,225.7500000000041,143.6666666666166,82.08333333338749,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 12:00:00,Persistence_week,168.9999999999711,108.6666666667408,60.3333333332303,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 13:00:00,Persistence_week,145.250000000102,86.6666666665807,58.58333333352131,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 14:00:00,Persistence_week,126.49999999993699,68.0000000001328,58.49999999980419,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 15:00:00,Persistence_week,121.16666666666109,59.6666666665681,61.50000000009299,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 16:00:00,Persistence_week,131.6666666666393,54.0000000000944,77.66666666654488,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 17:00:00,Persistence_week,129.0000000000359,54.0833333332813,74.9166666667546,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 18:00:00,Persistence_week,141.0000000000479,58.3333333333646,82.66666666668328,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 19:00:00,Persistence_week,142.9166666666033,59.3333333333703,83.58333333323301,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 20:00:00,Persistence_week,146.41666666663062,59.3333333332353,87.08333333339532,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 21:00:00,Persistence_week,146.0000000000318,63.333333333370696,82.66666666666111,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 22:00:00,Persistence_week,171.333333333286,80.66666666669681,90.66666666658918,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 23:00:00,Persistence_week,229.333333333332,101.3333333332431,128.0000000000889,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 00:00:00,Persistence_week,305.0000000000121,133.5833333334477,171.4166666665644,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 01:00:00,Persistence_week,304.0000000000331,133.24999999990789,170.7500000001252,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 02:00:00,Persistence_week,315.3333333333137,143.1666666667217,172.166666666592,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 03:00:00,Persistence_week,296.83333333338703,129.9999999999528,166.83333333343424,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 04:00:00,Persistence_week,273.9999999999698,137.5833333333034,136.41666666666643,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 05:00:00,Persistence_week,259.499999999937,133.25000000009348,126.24999999984354,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 06:00:00,Persistence_week,257.50000000008913,132.8333333332247,124.66666666686444,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 07:00:00,Persistence_week,241.9999999998845,131.000000000089,110.9999999997955,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 08:00:00,Persistence_week,258.00000000001774,128.16666666663758,129.83333333338015,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 09:00:00,Persistence_week,275.0000000000403,125.16666666663839,149.83333333340192,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 10:00:00,Persistence_week,239.0000000000265,116.8333333333642,122.1666666666623,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 11:00:00,Persistence_week,185.9999999999706,109.5000000000609,76.49999999990972,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 12:00:00,Persistence_week,121.0000000000857,74.99999999998951,46.00000000009619,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 13:00:00,Persistence_week,119.4999999999719,63.9999999999796,55.499999999992305,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 14:00:00,Persistence_week,105.50000000013159,54.333333333318,51.16666666681359,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
